simple_id,param_id,smirks,equilibrium_value
a660,specificity=4 index=337 count=70,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a661,specificity=4 index=338 count=69,[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a662,specificity=4 index=339 count=68,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a663,specificity=4 index=340 count=68,[#6X3;r6:1]~[#6X4;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a664,specificity=4 index=341 count=67,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#7X3;r6:3],N/A
a665,specificity=4 index=342 count=67,[#6X3;r5:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
a666,specificity=4 index=343 count=67,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#7X3;r6:3],N/A
a667,specificity=4 index=344 count=67,[#15X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a668,specificity=4 index=345 count=67,[#6X4;r3:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a669,specificity=4 index=346 count=67,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
a670,specificity=4 index=347 count=66,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a671,specificity=4 index=348 count=66,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a672,specificity=4 index=349 count=65,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a673,specificity=4 index=350 count=65,[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a674,specificity=4 index=351 count=64,[#6X3;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r6:3],N/A
a675,specificity=4 index=352 count=64,[#6X3;r5:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a676,specificity=4 index=353 count=63,[#6X3;r6:1]~[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a677,specificity=4 index=354 count=63,[#6X4;r3:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a678,specificity=4 index=355 count=63,[#6X4;r3:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a679,specificity=4 index=356 count=63,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a680,specificity=4 index=357 count=61,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],N/A
a681,specificity=4 index=358 count=61,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a682,specificity=4 index=359 count=60,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],N/A
a683,specificity=4 index=360 count=60,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
a684,specificity=4 index=361 count=60,[#6X4;r5:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a685,specificity=4 index=362 count=60,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a686,specificity=4 index=363 count=59,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r6:3],N/A
a687,specificity=4 index=364 count=59,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a688,specificity=4 index=365 count=59,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a689,specificity=4 index=366 count=58,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a690,specificity=4 index=367 count=58,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a691,specificity=4 index=368 count=57,[#7X3;r4:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a692,specificity=4 index=369 count=57,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a693,specificity=4 index=370 count=56,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a694,specificity=4 index=371 count=56,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a695,specificity=4 index=372 count=56,[#6X3;r6:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],N/A
a696,specificity=4 index=373 count=56,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],N/A
a697,specificity=4 index=374 count=55,[#6X3;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a698,specificity=4 index=375 count=55,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a699,specificity=4 index=376 count=55,[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a700,specificity=4 index=377 count=54,[#6X3;r6:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
a701,specificity=4 index=378 count=54,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a702,specificity=4 index=379 count=54,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a703,specificity=4 index=380 count=53,[#7X3;r6:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a704,specificity=4 index=381 count=52,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a705,specificity=4 index=382 count=52,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r7:3],N/A
a706,specificity=4 index=383 count=52,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r3:3],N/A
a707,specificity=4 index=384 count=52,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a708,specificity=4 index=385 count=52,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a709,specificity=4 index=386 count=51,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r5:3],N/A
a710,specificity=4 index=387 count=51,[#6X3;r6:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a711,specificity=4 index=388 count=51,[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a712,specificity=4 index=389 count=50,[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a713,specificity=4 index=390 count=50,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a714,specificity=4 index=391 count=49,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a715,specificity=4 index=392 count=49,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r7:3],N/A
a716,specificity=4 index=393 count=49,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a717,specificity=4 index=394 count=49,[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a718,specificity=4 index=395 count=48,[#6X3;r5:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a719,specificity=4 index=396 count=48,[#6X4;r6:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a720,specificity=4 index=397 count=48,[#7X3;r7:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a721,specificity=4 index=398 count=48,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r4:3],N/A
a722,specificity=4 index=399 count=48,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a723,specificity=4 index=400 count=48,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r4:3],N/A
a724,specificity=4 index=401 count=48,[#6X3;r6:1]~[#6X4;r5:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a725,specificity=4 index=402 count=47,[#7X3;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a726,specificity=4 index=403 count=47,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a727,specificity=4 index=404 count=47,[#6X3;r6:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a728,specificity=4 index=405 count=47,[#6X4;r3:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a729,specificity=4 index=406 count=47,[#6X3;r5:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a730,specificity=4 index=407 count=46,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r4:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a731,specificity=4 index=408 count=45,[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#9X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a732,specificity=4 index=409 count=45,[#6X3;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],N/A
a733,specificity=4 index=410 count=45,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],N/A
a734,specificity=4 index=411 count=45,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a735,specificity=4 index=412 count=44,[#7X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a736,specificity=4 index=413 count=44,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a737,specificity=4 index=414 count=44,[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a738,specificity=4 index=415 count=43,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r7:3],N/A
a739,specificity=4 index=416 count=43,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a740,specificity=4 index=417 count=43,[#6X3;r5:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a741,specificity=4 index=418 count=43,[#6X3;r6:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a742,specificity=4 index=419 count=43,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a743,specificity=4 index=420 count=42,[#7X3;r5:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a744,specificity=4 index=421 count=42,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a745,specificity=4 index=422 count=42,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],N/A
a746,specificity=4 index=423 count=42,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a747,specificity=4 index=424 count=42,[#6X3;r5:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a748,specificity=4 index=425 count=42,[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a749,specificity=4 index=426 count=42,[#6X3;r5:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],N/A
a750,specificity=4 index=427 count=41,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a751,specificity=4 index=428 count=41,[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a752,specificity=4 index=429 count=41,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a753,specificity=4 index=430 count=41,[#6X3;r6:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a754,specificity=4 index=431 count=41,[#6X4;r3:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a755,specificity=4 index=432 count=40,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],N/A
a756,specificity=4 index=433 count=40,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r6:3],N/A
a757,specificity=4 index=434 count=40,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a758,specificity=4 index=435 count=40,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a759,specificity=4 index=436 count=40,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a760,specificity=4 index=437 count=40,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r3:3],N/A
a761,specificity=4 index=438 count=40,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],N/A
a762,specificity=4 index=439 count=40,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a763,specificity=4 index=440 count=39,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r7:2]~[#6X3;r6:3],N/A
a764,specificity=4 index=441 count=39,[#6X4;r4:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a765,specificity=4 index=442 count=39,[#6X4;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],N/A
a766,specificity=4 index=443 count=39,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r5:3],N/A
a767,specificity=4 index=444 count=39,[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a768,specificity=4 index=445 count=39,[#6X3;r6:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a769,specificity=4 index=446 count=39,[#6X4;r6:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a770,specificity=4 index=447 count=38,[#6X3;r6:1]~[#6X4;r6:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a771,specificity=4 index=448 count=38,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a772,specificity=4 index=449 count=38,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r5:3],N/A
a773,specificity=4 index=450 count=38,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
a774,specificity=4 index=451 count=38,[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a775,specificity=4 index=452 count=38,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r5:2]~[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a776,specificity=4 index=453 count=38,[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#17X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a777,specificity=4 index=454 count=38,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a778,specificity=4 index=455 count=38,[#16X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a779,specificity=4 index=456 count=37,[#6X3;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a780,specificity=4 index=457 count=37,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r7:3],N/A
a781,specificity=4 index=458 count=37,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a782,specificity=4 index=459 count=36,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a783,specificity=4 index=460 count=36,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#6X4;r6:3],N/A
a784,specificity=4 index=461 count=36,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a785,specificity=4 index=462 count=36,[#16X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a786,specificity=4 index=463 count=36,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;r4:3],N/A
a787,specificity=4 index=464 count=36,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r3:3],N/A
a788,specificity=4 index=465 count=36,[#6X3;r6:1]~[#15X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a789,specificity=4 index=466 count=35,[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#16X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
a790,specificity=4 index=467 count=35,[#6X3;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a791,specificity=4 index=468 count=35,[#6X4;r4:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#8X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a792,specificity=4 index=469 count=35,[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X3;r6:3],N/A
a793,specificity=4 index=470 count=35,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#7X3;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a794,specificity=4 index=471 count=35,[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;r6:2]~[#35X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a795,specificity=4 index=472 count=35,[#15X4;r5:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#1X1;!r3;!r4;!r5;!r6;!r7;!r8:3],N/A
a796,specificity=4 index=473 count=34,[#6X2;!r3;!r4;!r5;!r6;!r7;!r8:1]~[#6X4;!r3;!r4;!r5;!r6;!r7;!r8:2]~[#7X3;r6:3],N/A
